timestamp,relative_time (seg),id,value
1562356535358,120.189,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356536359,121.19,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 625.215, 'D2_Torque_Feedback': -2.9000000000000004}"
1562356537361,122.192,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356538364,123.195,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 627.213, 'D2_Torque_Feedback': -1.5}"
1562356539366,124.197,0xa8,"{'D3_Id': -2.8000000000000003, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -4.6000000000000005}"
1562356540367,125.198,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356541369,126.2,0xad,"{'D4_Iq_Command': -3.8000000000000003, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1369, 'D3_Id_Command': 0.0}"
1562356542372,127.203,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 631.2090000000001, 'D2_Torque_Feedback': -2.7}"
1562356543377,128.208,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356544376,129.207,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 633.216, 'D2_Torque_Feedback': -2.9000000000000004}"
1562356545376,130.207,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356546379,131.21,0xad,"{'D4_Iq_Command': -3.9000000000000004, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1381, 'D3_Id_Command': 0.0}"
1562356547384,132.215,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 636.222, 'D2_Torque_Feedback': -3.0}"
1562356548387,133.218,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356549391,134.222,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 638.229, 'D2_Torque_Feedback': -2.0}"
1562356550392,135.223,0xa8,"{'D3_Id': 0.2, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.7}"
1562356551393,136.224,0xa7,"{'D1_DC_Bus_Voltage': 608.1, 'D4_VBC_Vq_Voltage': -42.2, 'D3_VAB_Vd_Voltage': 0.8, 'D2_Output_Voltage': 42.2}"
1562356552394,137.225,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356553395,138.226,0xad,"{'D4_Iq_Command': -3.8000000000000003, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1371, 'D3_Id_Command': 0.0}"
1562356554396,139.227,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356555400,140.231,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 644.232, 'D2_Torque_Feedback': -2.8000000000000003}"
1562356556403,141.234,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356557403,142.234,0xa6,"{'D1_Phase_A_Current': 3.8000000000000003, 'D2_Phase_B_Current': -0.8, 'D3_Phase_C_Current': -2.3000000000000003, 'D4_DC_Bus_Current': 0.30000000000000004}"
1562356558404,143.235,0xa7,"{'D1_DC_Bus_Voltage': 607.6, 'D4_VBC_Vq_Voltage': -42.300000000000004, 'D3_VAB_Vd_Voltage': 0.4, 'D2_Output_Voltage': 42.2}"
1562356559406,144.237,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356560410,145.241,0xac,"{'D1_Commanded_Torque': 1.9000000000000001, 'D3_Power_On_Timer': 649.236, 'D2_Torque_Feedback': -2.4000000000000004}"
1562356561414,146.245,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356562416,147.247,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356563418,148.249,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 652.242, 'D2_Torque_Feedback': -2.7}"
1562356564418,149.249,0xa7,"{'D1_DC_Bus_Voltage': 608.3000000000001, 'D4_VBC_Vq_Voltage': -43.2, 'D3_VAB_Vd_Voltage': 1.1, 'D2_Output_Voltage': 43.2}"
1562356565419,150.25,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 4.0}"
1562356566422,151.253,0xac,"{'D1_Commanded_Torque': 3.9000000000000004, 'D3_Power_On_Timer': 655.248, 'D2_Torque_Feedback': -3.7}"
1562356567424,152.255,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356568425,153.256,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 657.246, 'D2_Torque_Feedback': -3.6}"
1562356569429,154.26,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356570429,155.26,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356571431,156.262,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 660.2520000000001, 'D2_Torque_Feedback': -2.3000000000000003}"
1562356572436,157.267,0xad,"{'D4_Iq_Command': -3.9000000000000004, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.139, 'D3_Id_Command': 0.0}"
1562356573435,158.266,0xa8,"{'D3_Id': -2.1, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.8000000000000003}"
1562356574436,159.267,0xa6,"{'D1_Phase_A_Current': -3.2, 'D2_Phase_B_Current': 3.8000000000000003, 'D3_Phase_C_Current': -0.30000000000000004, 'D4_DC_Bus_Current': 0.30000000000000004}"
1562356575441,160.272,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 664.2570000000001, 'D2_Torque_Feedback': -4.0}"
1562356576441,161.272,0xa7,"{'D1_DC_Bus_Voltage': 607.2, 'D4_VBC_Vq_Voltage': -41.900000000000006, 'D3_VAB_Vd_Voltage': 0.1, 'D2_Output_Voltage': 41.900000000000006}"
1562356577442,162.273,0xa3,"{'D1_Analog_Input_1': 4.91, 'D6_Analog_Input_6': 4.93, 'D4_Analog_Input_4': 4.92, 'D3_Analog_Input_3': 4.92, 'D2_Analog_Input_2': 2.08, 'D5_Analog_Input_5': 4.93}"
1562356578446,163.277,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 667.254, 'D2_Torque_Feedback': -2.9000000000000004}"
1562356579448,164.279,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356580450,165.281,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 669.27, 'D2_Torque_Feedback': -3.4000000000000004}"
1562356581453,166.284,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356582456,167.287,0xad,"{'D4_Iq_Command': -4.1000000000000005, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1404, 'D3_Id_Command': 0.0}"
1562356583454,168.285,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356584455,169.286,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356585459,170.29,0xad,"{'D4_Iq_Command': -4.0, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1384, 'D3_Id_Command': 0.0}"
1562356586457,171.288,0xa8,"{'D3_Id': 2.5, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.5}"
1562356587459,172.29,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356588459,173.29,0xa6,"{'D1_Phase_A_Current': 1.5, 'D2_Phase_B_Current': 4.6000000000000005, 'D3_Phase_C_Current': -2.3000000000000003, 'D4_DC_Bus_Current': 0.4}"
1562356589460,174.291,0xa7,"{'D1_DC_Bus_Voltage': 607.6, 'D4_VBC_Vq_Voltage': -41.6, 'D3_VAB_Vd_Voltage': 0.6000000000000001, 'D2_Output_Voltage': 41.6}"
1562356590463,175.294,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 679.296, 'D2_Torque_Feedback': -3.4000000000000004}"
1562356591464,176.295,0xa6,"{'D1_Phase_A_Current': -0.9, 'D2_Phase_B_Current': -3.9000000000000004, 'D3_Phase_C_Current': 2.7, 'D4_DC_Bus_Current': 0.30000000000000004}"
1562356592467,177.298,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 681.402, 'D2_Torque_Feedback': -1.9000000000000001}"
1562356593469,178.3,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356594470,179.301,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 683.364, 'D2_Torque_Feedback': -3.2}"
1562356595472,180.303,0xa3,"{'D1_Analog_Input_1': 4.92, 'D6_Analog_Input_6': 4.93, 'D4_Analog_Input_4': 4.92, 'D3_Analog_Input_3': 4.92, 'D2_Analog_Input_2': 2.07, 'D5_Analog_Input_5': 4.93}"
1562356596478,181.309,0xad,"{'D4_Iq_Command': -3.9000000000000004, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1375, 'D3_Id_Command': 0.0}"
1562356597474,182.305,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 686.28, 'D2_Torque_Feedback': -3.1}"
1562356598477,183.308,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356599478,184.309,0xa8,"{'D3_Id': -0.7000000000000001, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -4.1000000000000005}"
1562356600478,185.309,0xa7,"{'D1_DC_Bus_Voltage': 607.8000000000001, 'D4_VBC_Vq_Voltage': -42.0, 'D3_VAB_Vd_Voltage': 0.2, 'D2_Output_Voltage': 42.0}"
1562356601481,186.312,0xad,"{'D4_Iq_Command': -3.9000000000000004, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1375, 'D3_Id_Command': 0.0}"
1562356602484,187.315,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 691.2570000000001, 'D2_Torque_Feedback': -4.0}"
1562356603484,188.315,0xa6,"{'D1_Phase_A_Current': -0.5, 'D2_Phase_B_Current': 3.8000000000000003, 'D3_Phase_C_Current': 0.30000000000000004, 'D4_DC_Bus_Current': 0.4}"
1562356604486,189.317,0xa5,"{'D2_Motor_Speed': 442, 'D1_Motor_Angle_Electrical': 24.900000000000002, 'D3_Electrical_Output_Frequency': 73.60000000000001, 'D4_Delta_Resolver_Filtered': -88.10000000000001}"
1562356605488,190.319,0xa8,"{'D3_Id': 0.0, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.9000000000000004}"
1562356606491,191.322,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 695.289, 'D2_Torque_Feedback': -4.1000000000000005}"
1562356607492,192.323,0xa8,"{'D3_Id': 0.8, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -4.4}"
1562356608492,193.323,0xa3,"{'D1_Analog_Input_1': 4.92, 'D6_Analog_Input_6': 4.93, 'D4_Analog_Input_4': 4.92, 'D3_Analog_Input_3': 4.92, 'D2_Analog_Input_2': 2.07, 'D5_Analog_Input_5': 4.93}"
1562356609494,194.325,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356610497,195.328,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 699.375, 'D2_Torque_Feedback': -1.9000000000000001}"
1562356611498,196.329,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356612498,197.329,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356613499,198.33,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 702.417, 'D2_Torque_Feedback': -0.6000000000000001}"
1562356614500,199.331,0xa5,"{'D2_Motor_Speed': 441, 'D1_Motor_Angle_Electrical': 160.3, 'D3_Electrical_Output_Frequency': 73.5, 'D4_Delta_Resolver_Filtered': -88.0}"
1562356615501,200.332,0xa2,"{'D1_RTD4_Temperature': -1000.0, 'D4_Torque_Shudder': 0.0, 'D3_Motor_Temperature': 30.0, 'D2_RTD5_Temperature': -1000.0}"
1562356616503,201.334,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356617503,202.334,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356618504,203.335,0xa6,"{'D1_Phase_A_Current': 3.2, 'D2_Phase_B_Current': -3.3000000000000003, 'D3_Phase_C_Current': -0.8, 'D4_DC_Bus_Current': 0.30000000000000004}"
1562356619506,204.337,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356620506,205.337,0xa7,"{'D1_DC_Bus_Voltage': 607.8000000000001, 'D4_VBC_Vq_Voltage': -41.7, 'D3_VAB_Vd_Voltage': 0.1, 'D2_Output_Voltage': 41.6}"
1562356621509,206.34,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 710.301, 'D2_Torque_Feedback': -1.1}"
1562356622509,207.34,0xa7,"{'D1_DC_Bus_Voltage': 608.3000000000001, 'D4_VBC_Vq_Voltage': -41.6, 'D3_VAB_Vd_Voltage': 1.0, 'D2_Output_Voltage': 41.6}"
1562356623510,208.341,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356624511,209.342,0xa7,"{'D1_DC_Bus_Voltage': 607.8000000000001, 'D4_VBC_Vq_Voltage': -41.5, 'D3_VAB_Vd_Voltage': 1.1, 'D2_Output_Voltage': 41.5}"
1562356625515,210.346,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 714.396, 'D2_Torque_Feedback': 0.0}"
1562356626519,211.35,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356627519,212.35,0xa8,"{'D3_Id': 1.1, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': 0.1}"
1562356628521,213.352,0xa7,"{'D1_DC_Bus_Voltage': 608.5, 'D4_VBC_Vq_Voltage': -41.800000000000004, 'D3_VAB_Vd_Voltage': 1.5, 'D2_Output_Voltage': 41.800000000000004}"
1562356629521,214.352,0xa5,"{'D2_Motor_Speed': 442, 'D1_Motor_Angle_Electrical': 243.60000000000002, 'D3_Electrical_Output_Frequency': 73.60000000000001, 'D4_Delta_Resolver_Filtered': -88.10000000000001}"
1562356630523,215.354,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 719.391, 'D2_Torque_Feedback': -3.5}"
1562356631526,216.357,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356632526,217.357,0xa8,"{'D3_Id': -0.2, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -4.2}"
1562356633530,218.361,0xad,"{'D4_Iq_Command': -4.1000000000000005, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.14, 'D3_Id_Command': 0.0}"
1562356634531,219.362,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 723.369, 'D2_Torque_Feedback': -2.9000000000000004}"
1562356635532,220.363,0xa5,"{'D2_Motor_Speed': 442, 'D1_Motor_Angle_Electrical': 101.0, 'D3_Electrical_Output_Frequency': 73.60000000000001, 'D4_Delta_Resolver_Filtered': -88.10000000000001}"
1562356636534,221.365,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 725.403, 'D2_Torque_Feedback': -2.3000000000000003}"
1562356637536,222.367,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356638539,223.37,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356639541,224.372,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356640542,225.373,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356641547,226.378,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 730.443, 'D2_Torque_Feedback': -3.1}"
1562356642549,227.38,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356643552,228.383,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 732.315, 'D2_Torque_Feedback': -4.5}"
1562356644553,229.384,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356645553,230.384,0xa5,"{'D2_Motor_Speed': 440, 'D1_Motor_Angle_Electrical': 208.4, 'D3_Electrical_Output_Frequency': 73.4, 'D4_Delta_Resolver_Filtered': -88.10000000000001}"
1562356646557,231.388,0xad,"{'D4_Iq_Command': -3.8000000000000003, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1379, 'D3_Id_Command': 0.0}"
1562356647557,232.388,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 736.347, 'D2_Torque_Feedback': -2.9000000000000004}"
1562356648559,233.39,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356649561,234.392,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 738.327, 'D2_Torque_Feedback': -2.8000000000000003}"
1562356650562,235.393,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356651566,236.397,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 740.343, 'D2_Torque_Feedback': -3.2}"
1562356652567,237.398,0xa8,"{'D3_Id': 1.0, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -2.3000000000000003}"
1562356653568,238.399,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356654569,239.4,0xa8,"{'D3_Id': 0.2, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.4000000000000004}"
1562356655571,240.402,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 744.33, 'D2_Torque_Feedback': -2.5}"
1562356656574,241.405,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356657574,242.405,0xa1,"{'D4_RTD3_Temperature': -1000.0, 'D1_Control_Board_Temperature': 32.4, 'D2_RTD1_Temperature': 216.8, 'D3_RTD2_Temperature': 219.3}"
1562356658576,243.407,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356659576,244.407,0xa6,"{'D1_Phase_A_Current': -2.1, 'D2_Phase_B_Current': 0.7000000000000001, 'D3_Phase_C_Current': 5.0, 'D4_DC_Bus_Current': 0.2}"
1562356660578,245.409,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 749.469, 'D2_Torque_Feedback': -2.9000000000000004}"
1562356661579,246.41,0xa8,"{'D3_Id': -1.6, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -2.7}"
1562356662584,247.415,0xad,"{'D4_Iq_Command': -4.0, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.139, 'D3_Id_Command': 0.0}"
1562356663581,248.412,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356664582,249.413,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
